title,summary,categories
‘한국 생물학의 개척자’ 조완규 전 서울대 총장 별세,교육부 장관·초대 과기한림원장 역임. 기초생물학·과학행정 발전 이끌어 평생 후학 양성 헌신.,사회/세계
"LG전자, GS건설과 ‘AI 아파트’ 짓는다",가전·단지 인프라 한번에 제어 삼성전자는 ‘모듈러 주택’ 공개 LG전자와 GS건설이 차세대 인공지능(AI) 홈 공동 개발에 나선다.가전사업 침체를 타개할 새로운 활로로 AI 홈과 모듈러 주택 시장이 주목받는 양상이다. LG전자는 자사의 AI 홈 솔루션을 GS건설의 ‘자이(Xi)’ 단지 인프라와 연계해 편의성을 높이기로 했다고 13일 밝혔다.,경제|IT/과학
"“결국 대형사고 터졌다” 19금, 압도적 1위였는데. ‘유출’ 파문, 발칵 뒤집힌 넷플릭스",“참교육도 결국 당했다” 넷플릭스 오리지널 콘텐츠 ‘참교육’이 불법 스트리밍 사이트에 유출됐다. ‘참교육’은 19세 이상 시청 연령 제한에도 글로벌 1위를 찍으며 흥행 돌풍을 일으킨 작품이다.,사회/세계
200만원 주고도 ‘아이폰’ 못 산다고?. “하루아침에 30만원 오를 수도” 전망,"최근 맥북, 아이패드 등 가격을 줄인상한 애플이 차세대 아이폰 18 시리즈 가격도 상향 조정할 것이라는 전망이 잇따르고 있다. 13일 시장조사업체 카운터포인트리서치에 따르면 아이폰18 프로맥스(12GB·1TB)의 부품 원가(BOM)는 전작인 아이폰17 프로맥스보다 약 300 달러(45만 원) 증가할 것으로 예상된다.",IT/과학
K바이오 토대 닦은 한국 생물학계의 거목. 조완규 전 서울대 총장 별세,"기초생물학 개척, 독창적인 연구 교육부 장관·한림원 초대 원장 등  교육행정가로 과학계 발전 헌신 교육부 장관과 한국과학기술한림원 초대 원장 등을 지낸 한국 생물학계의 선구자 조완규 전 서울대 총장이 13일 오전 3시30분쯤 별세했다. 향년 98세.",문화/트렌드|사회/세계|IT/과학
물고기가 사라지는 이유. 미국 댐 287곳 위성으로 봤더니 71%는 강물 온도가 변했다,물고기는 온도로 시간을 안다. 물이 이만큼 따뜻해졌으니 알을 낳을 때가 됐다고 판단한다.,IT/과학
"박물관, 이제 돈 내고 볼까요","국립박물관, 18년 만에 유료화 재점토 안녕하세요, AMEET 기자입니다. 국립박물관 무료 관람 정책이 18년 만에 다시 바뀔 수도 있다는 소식, 들어보셨나요?",라이프|경제
"화학연, '빛 두 번 잡는 기술'로 태양전지 상용화 추진. 탠덤 태양전지 핵심 소재 기술, 엘케이켐에 이전",국내 연구진이 자체 개발한 페로브스카이트 탠덤용 소재 기술을 국내 기업에 이전하는 계약을 체결했다. 한국화학연구원은 엘케이켐과 13일 '고효율 실리콘-페로브스카이트 탠덤 태양전지용 소재 조성 및 제조' 기술이전 계약을 체결했다.,IT/과학
"경기교육청-서울대 사범대, AI시대 교육혁신 업무협약","경기도교육청은 13일 수원시 장안구 도교육청 조원청사에서 서울대 사범대학교와 '경기교육대전환 및 AI 시대 교육혁신을 위한 업무협약'을 체결했다. 이번 협약은 서울대 사범대의 교육 연구 역량과 경기교육 현장을 연계해 AI 시대 교육혁신, 학생의 전인적 성장, 교원의 교육활동 보장, 교육자치 실현을 위한 연구와 협력사업 등을 공동 추진하기 위해 마련됐다.",IT/과학
"핵융합연, 세라믹기술원과 '플라즈마 공정 소재 데이터' 표준화 나서","한국핵융합에너지연구원(원장 오영국)은 13일 대전 본원에서 한국세라믹기술원(원장 윤종석)과 '플라즈마 공정용 세라믹 소재·부품 내플라즈마 특성 데이터 개발 및 AI 기반 공동연구·활용 플랫폼 구축'을 위한 상호협력협약을 체결했다. 이번 협약은 반도체·디스플레이 제조 공정에 활용되는 세라믹 소재·부품의 플라즈마 내구성과 반응 특성을 데이터로 확보하고, 이를 표준화·공동활용하기 위한 협력 기반을 마련하기 위한 것이다.",IT/과학
"NIPA, ‘오픈소스 컨트리뷰션 아카데미’ 발대식",11개 프로젝트팀·멘토·멘티 260여명 참여 13주간 글로벌 오픈소스 프로젝트 활동 코드 개발·기능 개선·문서화 등 실무 경험 삼성전자·AMD 전문가 초청 강연 진행 정보통신산업진흥원(NIPA)이 국내 개발자들의 글로벌 오픈소스 프로젝트 참여와 실무 역량 강화를 지원한다. NIPA는 지난 11일 서울 과학기술회관에서 ‘2026 오픈소스 컨트리뷰션 아카데미 발대식’을 개최했다고 13일 밝혔다.,IT/과학
"KISA, 위치정보 기반 안전 서비스 공모",위치정보 활용 안전 제품·서비스 발굴 중소기업·스타트업 대상 9월 30일까지 접수 총상금 1000만원·위원장상 등 수여 조달·기술마켓 연계해 판로 확대 지원 한국인터넷진흥원(KISA)이 위치정보 기술을 활용해 산업현장과 일상 속 안전 문제를 해결할 제품과 서비스를 발굴한다. KISA는 방송미디어통신위원회와 함께 ‘국민안전 위치기반서비스(LBS) 솔루션 대상’을 개최한다고 13일 밝혔다.,문화/트렌드
"SKT·LGU+, '모두의 AI' 참여 검토. 정부 AI 서비스 경쟁 본격화",풀스택 AI 내세운 SKT. '원 LG' 협업 앞세운 LG유플러스 정부가 전 국민 대상 생성형 인공지능(AI) 서비스 구축 사업인 '모두의 AI' 프로젝트 공모에 착수한 가운데 SK텔레콤과 LG유플러스가 사업 참여를 검토하고 있다.,IT/과학
국내 스마트폰 81% 갤럭시. 아이폰은 20대서 우세,삼성 81%·애플 19%. 40대 이상 갤럭시 압도 아이폰 사용률 20대 53%.,IT/과학
"철도연, 출연연 최초 '노사문화 우수기관' 선정",한국철도기술연구원(원장 사공명)은 지난 10일 고용노동부가 선정하는 '2026년 노사문화 우수기관(공공부문)'에 출연연 최초로 선정됐다고 13일 밝혔다. '노사문화 우수기관'은 상생과 협력의 노사문화를 모범적으로 실천하고 있는 기업 및 기관을 대상으로 고용노동부가 엄정한 심사를 거쳐 선정하는 제도다.,사회/세계
"공영홈쇼핑, AI 모델 '공영희·영언니' 공개",브랜드 홍보·숏폼 콘텐츠 활용. AI 패션 프로그램 누적 판로지원액 18억원 공영홈쇼핑은 공공기관 정체성을 반영한 AI 모델 '공영희'와 '영언니'를 새롭게 선보인다고 13일 밝혔다.,IT/과학
"카카오 AI 카나나, 中 천안문·위구르 질문에 ""답변할 수 없다"". 왜?","검열 의혹 제기되자. ""AI 가드레일이 원인"" 카카오 ""답변 확률적으로 필터링.",IT/과학
"에어비앤비, 카카오페이·대한항공과 첫 할인. 일본 숙소 최대 12%","항공권·숙소 예약 연계 혜택 마련. 카카오페이 결제 시 추가 리워드 제공 에어비앤비가 카카오페이, 대한항공과 손잡고 항공권과 숙소 예약을 연계한 첫 공동 프로모션을 진행한다.",라이프|문화/트렌드
"홍릉 특구기업, 글로벌 시장서 '빅시드' 성과 이어나가",한국과학기술연구원(KIST·원장 오상록)이 경희대·고려대와 공동운영하는 서울홍릉강소연구개발특구(단장 임환)가 특구기업들의 잇단 글로벌 성과로 주목받고 있다. KIST에 따르면 2021년 고려대 기술출자로 설립된 홍릉 연구소기업 엔도로보틱스는 지난해 9월 한국 의료로봇 최초로 글로벌 1위 '다빈치'와 동일한 카테고리의 미국 식품의약국(FDA) 허가코드 'NAY'를 획득했다.,IT/과학|사회/세계
"시큐웨이브, AI 시대 엔드포인트 운영 전략 제시",팀뷰어 코리아와 'CISO 코리아 2026' 참가. AI 확산으로 공격 표면 확대 오픈베이스 자회사이자 팀뷰어(TeamViewer) DEX 국내 총판인 시큐웨이브는 지난 7일 서울 용산구 피스앤파크(로얄파크) 컨벤션에서 열린 'CISO KOREA 2026'에 팀뷰어 코리아와 함께 참가해 AI 기반 엔드포인트 운영 및 디지털 워크플레이스 전략을 소개했다고 13일 밝혔다.,IT/과학
"스노우, 첫 AI 톱티어 학회 논문 채택. ECCV 2026 진출",연구인턴 프로그램 첫 성과. AI 헤어스타일 변환 기술로 컴퓨터 비전 학회 입성 스노우가 세계 최고 권위의 컴퓨터 비전 학회인 ECCV 2026에 창사 이래 처음으로 연구 논문을 채택시키며 AI 연구 경쟁력을 입증했다.,IT/과학
"네이버페이, '연금 관리 서비스' 출시 예정. 연금 자산 한눈에",(서울=뉴스1) 네이버페이가 연금 자산을 한눈에 볼 수 있는 연금 관리 서비스 출시를 준비하고 있다. 13일 정보기술(IT) 업계에 따르면 네이버페이는 다음 달 연금 조회 및 관리 서비스를 출시할 예정이다.,경제|라이프
"쿠팡, '메가뷰티쇼' 개최",8월 2일까지 3주간 진행. 1+1·할인쿠폰·캠핑의자 증정 이벤트 마련 쿠팡이 여름 성수기를 겨냥해 올해 최대 규모의 뷰티 할인 행사 '메가뷰티쇼'를 연다.,경제|라이프
"美 증시 첫날 13% 오른 SK하이닉스, 국내선 15% 급락. 왜?","블룸버그 ""나스닥 급등 따른 차익실현 매물 쏟아져"" 지난 주말 미국 나스닥에 성공적으로 데뷔한 SK하이닉스 주가가 국내 증시에서는 큰 폭으로 하락해 그 배경에 관심이 쏠리고 있다. 13일 SK하이닉스 주가는 15.37% 하락한 184만 5000원에 장을 마감하면서 약 한 달 만에 최저치를 기록했다.",경제
근육 키운 삼전노조. 호남반도체도 ‘제동’,"""84% 반대. 대책·신뢰 안 보여"" 정부에 노사정 협의체 구성 제안 노봉법 쟁의요건, 재계경고 현실로 노조 장벽에 산업 혁신 막힐 수도 정부의 중재로 올해 수억원대 성과급을 받게 된 삼성전자 반도체 노조가 이번엔 조합원 84%가 반대한다는 이유로 호남 반도체 클러스터 '노사정 협의체'를 구성할 것을 요구했다.",경제|IT/과학
"닌텐도, 스위치2 'OLED' 출시 검토",해상도 HDFHD 상향 계획. 가격 인상폭은 변수 일본 닌텐도가 하이브리드 게임기 스위치2 시리즈에 유기발광다이오드(OLED) 적용을 검토 중인 것으로 13일 파악됐다.,IT/과학
노벨상에 한 걸음 더. 김빛내리 단장 “연구자는 계속 연구할 뿐”,아시아인 최초 HFSP 나카소네상 수상 ‘노벨상 징검다리’라고 불리는 생명과학상 30년간 RNA 한우물 연구로 새 분야 개척 수상 소감 질문에 “앞으로 할 일 더 많아” ‘노벨상의 길목상’을 받아도 김빛내리 기초과학연구원 RNA연구단장(서울대 생명과학부 석좌교수)은 담담했다. 수상의 기쁨보다 내일 실험실에서 할 일에 대한 걱정이 더 컸다.,IT/과학
"EU ""아이들 현실세계서 시간 보내야. 곧 SNS 제한 법안 공개""","EU 전문가 패널, 13세 미만 아동에 소셜미디어 제한 권고 현윤경 특파원 아동과 청소년에게 소셜미디어를 차단하는 것이 전 세계적인 화두로 떠오른 가운데, 유럽연합(EU)이 관련 법안을 곧 공개할 예정이라고 밝혔다. 우르줄라 폰데어라이엔 EU 집행위원장은 13일(현지시간) 브뤼셀에서 회견에서 아동에게 소셜미디어 플랫폼 접근을 제한하는 법안을 올여름 이후 발표할 것이라며, ""우리 아이들에게는 현실 세계에서의 시간이 필요하다.",사회/세계
코로나19 백신 484만회분 확보. 최신 XFG 변이 대응,"화이자 291만·모더나 193만 도즈. WHO·FDA·EMA 권고 반영 질병청 ""예비물량 5% 확보해 약 80억 원 예산 절감"" (서울=뉴스1) 질병관리청은 13일 '2026~2027절기 코로나19 예방접종사업'에 필요한 백신 484만 도즈에 대한 조달계약을 체결했다고 밝혔다.",IT/과학
"올해 신규 공보의 고작 98명. ""복무 단축 넘어 제도 재설계 시급""","대한공중보건의사협의회, 제도 개편 방향 제시 신분, 법적 보호, 원격 자문과 경력 체계 제안 (서울=뉴스1) ""올해 신규 의과 공중보건의사(공보의)가 98명까지 줄어든 것은 단순한 인력 감소가 아니라 제도 붕괴의 신호입니다. 36개월의 과도한 복무기간을 그대로 둔 채 수급 회복을 기대할 수는 없습니다.""(박재일 대한공중보건의사협의회장) 13일 대한공중보건의사협의회(대공협)에 따르면 박재일 회장은 지난 12일 서울 강남구 그랜드인터컨티넨살 서울 파르나스에서 열린 '2026년 제43차 대한의사협회 오프라인 종합학술대회'에서 공보의 수급 위기 문제를 언급하며 이같이 밝혔다.",사회/세계
"미라콤아이앤씨, 그린코스에 MES 구축. 화장품 품질관리 디지털화",K-뷰티 생산현장도 AI 준비. 품질관리 자동화로 글로벌 인증 대응 강화 미라콤아이앤씨가 화장품 OEM·ODM 전문기업 그린코스의 디지털 제조 혁신 프로젝트를 맡아 스마트공장 구축에 나선다.,IT/과학|라이프
"""비서 뺨치게 일 잘하네"". 네이버 AI 써보고 '화들짝' 놀란 이유","앱 켜고 ""예약 알려줘, 무슨 메뉴 맛있어?"" 확 달라진 '네이버 검색' 네이버 'AI탭' 기존 서비스 연계 강화 쇼핑·지도·예약·스마트렌즈 등 연결 네이버 ""확장된 검색 경험 구현"" 강조 직장인 A씨는 최근 예약한 주말 식사 일정을 다시 확인하려고 네이버 인공지능(AI) 검색을 열었다. ""다가오는 예약 알려줘""라고 입력하자 예약 날짜와 식당 위치가 한눈에 정리됐다.",IT/과학
“법령·판례 30만건 학습”. ‘AI 법령비서’ 모든 공무원 대상 시범운영,"법제처·행안부·과기정통부, 공동 개발 공무원의 법적 질문에 AI가 응답 방식 정부는 기존 법령과 판례 데이터를 기반으로 공무원의 법적 검토를 지원하는 인공지능(AI) 서비스를 14일부터 운영한다. 법제처·행정안전부·과학기술정보통신부는 13일 ‘AI 법령비서’를 공동개발하고 모든 공무원을 대상으로 시범 운영한다고 밝혔다.",IT/과학
"삼성전자, 반도체 분야 경력사원 공개 채용. 27일까지 모집",삼성전자가 지난 2월에 이어 5개월 만에 반도체 경력사원 공개채용에 나섰다. 13일 업계에 따르면 삼성전자 반도체(DS)부문은 이날부터 오는 27일까지 삼성커리어스를 통해 경력사원을 모집한다.,IT/과학
"KAIST, 막힘없이 흐르는 2차원 반도체 구조 입증 外","KAIST는 홍승범 신소재공학과 교수팀이 강기범 교수·조성범 성균관대 교수팀과 공동으로 차세대 반도체 소자로 주목받는 '2차원 소재'에서 전기가 막힘없이 흐르는 새로운 구조를 구현하고 나노미터(nm, 10억분의 1m) 수준에서 직접 관찰할 수 있는 분석 플랫폼을 개발했다고 13일 밝혔다. 연구팀은 기존처럼 금속 전극을 반도체 위에 붙이는 대신 하나의 2차원 소재 안에 준금속과 반도체 영역을 연속적으로 구현했다.",IT/과학
"과기정통부, 2026 딥테크 성과교류회 개최 外",과학기술정보통신부(과기정통부)는 연구개발특구진흥재단과 13일 13시 대전 호텔 ICC에서 '2026 딥테크 성과교류회'를 개최하고 연구개발특구를 중심으로 창출된 딥테크 창업·기술사업화 성과를 공유했다고 13일 밝혔다. 딥테크는 장기간 연구개발과 높은 기술 난이도를 요구하는 분야다.,IT/과학
40년 난제 '암세포 성장 스위치'. 공략 실마리 찾았다,바이오 스쿨 약물 결합 힘든 KRAS 공략 첫 먹는 췌장암 치료제 눈앞 K바이오도 신약 개발 박차 “췌장암 치료의 패러다임 전환을 가져올 겁니다.” 지난 5월 말 열린 미국임상종양학회(ASCO 2026). 미국 다나파버 암연구소의 브라이언 울핀 박사가 발표를 마치자 40여 초간 기립박수가 이어졌다.,IT/과학
"워게이밍 '월드오브탱크', 16일부터 '파 크라이' 배틀 패스 실시",9단계 프리미엄 중전차 및 전용 3D 스타일 추가 워게이밍의 대표 MMO 액션 게임 '월드 오브 탱크'가 글로벌 유명 프랜차이즈 지식재산권(IP)과의 협업 콘텐츠를 선보인다. 워게이밍은 MMO 액션 게임 '월드 오브 탱크'에서 유비소프트의 액션 어드벤처 게임 프랜차이즈 '파 크라이' 테마의 특별 배틀 패스를 실시한다고 13일 밝혔다.,IT/과학
"클래시스 ""고주파기기 공략 강화. 국내 매출 2000억 목표""","RF 시장 점유율 확대 승부수 이루다 합병 시너지 본격화 국내 대표 미용 의료기기업체인 클래시스가 2030년 국내 매출을 지난해의 두 배 수준까지 확대하겠다는 목표를 밝혔다. 한승우 클래시스 국내사업본부장(사진)은 “2022년 500억원대였던 국내 매출이 지난해 1122억원으로 처음 1000억원을 넘었고, 올해는 1290억원 수준을 예상한다”고 말했다.",경제|IT/과학
"대웅제약 톡신 '나보타', 누적 매출 1조원 달성",내년 전용 신공장 가동 대웅제약은 보툴리눔 톡신 ‘나보타’(사진)의 누적 매출이 1조원을 넘었다고 13일 밝혔다. 2014년 국내에 제품을 출시한 지 12년 만이다.,경제
"첫 MSI 우승' 한화생명e스포츠. 제우스 ""평정심이 승리 비결""","국내 리그 오브 레전드(LoL) 프로리그 LCK의 한화생명e스포츠가 지난 12일 대전에서 막을 내린 미드 시즌 인비테이셔널(MSI)에서 우승 트로피를 차지했습니다. 창단 이래 첫 우승이자, 직전 국제대회인 퍼스트 스탠드 토너먼트 우승팀인 중국의 빌리빌리 게이밍을 꺾고 이뤄낸 성과라 더 값졌습니다.",문화/트렌드
페니트리움 항암 신약 美 임상 속도 빨라진다,페니트리움바이오사이언스는 항암 신약후보 물질 ‘페니트리움’의 미국 임상시험에서 안전성 평가를 위한 1상을 건너뛰고 효능 평가를 위한 2상부터 진행하도록 설계했다고 13일 밝혔다. 페니트리움은 이미 같은 성분의 약을 코로나19 치료제로 승인받기 위해 글로벌 임상을 진행했다.,IT/과학
"이통3사·네카오, 정부 '모두의 AI' 참여 채비",카카오·LGU+ 참여 추진. SKT·KT·네이버클라우드 검토 9월 말 베타서비스 거쳐 연내 출시.,IT/과학
"삼성전자 텍사스 테일러 팹, 테슬라 칩 'AI5' 양산 준비 마쳤다",AI5 칩 생산 위한 테이프 아웃 완료 올해 말 테일러 공장 초기 가동 전망 ‘아픈 손가락’ 파운드리 반등 가능성 삼성전자가 미국 텍사스주 테일러에 건설 중인 반도체 위탁생산(파운드리) 공장에서 테슬라의 차세대 인공지능(AI) 칩 'AI5' 생산을 위한 '테이프 아웃'이 완료된 것으로 알려지면서 그동안 적자에 시달리며 삼성전자의 '아픈 손가락'으로 지목돼온 파운드리 사업부의 반등 가능성이 제기된다. 업계에서는 테일러 공장(팹) 가동과 테슬라 물량이 맞물리며 3분기 이후 파운드리 사업부 손익 반등의 신호탄이 될 수 있다는 관측을 내놓고 있다.,IT/과학
"KST·KGV, AI·딥테크 1000억 펀드 추진. 정부, 연구자 창업 본격 지원","정부 ""딥테크 연구자에 AI 에이전트·창업 전문가 붙인다"". 특구 유니콘 겨냥 특구펀드 10억이 기업가치 1500억으로.",정치|경제|IT/과학
공무원용 ‘AI 법령 비서’ 14일 시범 개시,"법령·행정규칙·판례 기반 법적 질의 응답 대법원 판례 6만건·법령 데이터 24만건 탑재 범정부 AI 공통기반 활용해 공무원이 직접 개발 14일부터 중앙·지방 공무원 대상 시범 운영 정부가 중앙·지방 공무원의 법령 검토를 돕는 인공지능(AI) 서비스 ‘AI 법령 비서’를 선보인다. 법령과 행정규칙, 자치법규, 판례를 기반으로 정책 기획·입안·집행 과정에서 발생하는 법적 질문에 답변하는 방식이다.",IT/과학
"BIC 2026, 180여개 최종 선정작 공개. 얼리버드 예매 개시",57개국 856개작 접수로 역대 최대 규모 경신. 비즈니스·온오프라인 티켓 20% 할인 글로벌 인디게임 축제 '부산인디커넥트페스티벌 2026(BIC 2026)'이 최종 전시 라인업을 확정하고 본격적인 사전 예매 절차에 돌입한다.,문화/트렌드
두나무 품에 안긴 ‘압수 코인’. 100% 배상·24시간 대응 놓고 업계 갑론을박,"경찰청, 압수 가상자산 사업자 100% 배상·24시간 대응 요건 제시 “사고 예방 역량 봐야” vs “기술력·재무 책임 함께 검증해야” 경찰청의 압수 가상자산 보관·관리 사업 우선협상대상자로 업비트 운영사 두나무가 선정됐다. 대형 거래소가 공공 수탁시장에 진입한 첫 사례라는 의미가 있지만, 업계에서는 경찰청이 콜드월렛의 사고 예방 능력보다 100% 배상과 24시간 대응 등 재무·운영 요건을 앞세웠다며 평가 기준의 적정성을 두고 논란이 일고 있다.",사회/세계|경제
“더워서 일 못 하겠습니다” 결국 ‘28조원’ 손실 불렀다. 선 넘은 날씨에 우리나라 경제도 ‘휘청’,"“더워질수록, 경제는 무너진다” 매년, 매 계절 예측할 수 없는 수준으로 치닫는 ‘극한 날씨’. 그중에서도 여름철 더위는 우리의 일상에 가장 큰 영향을 주는 이상기후 중 하나다.",라이프|사회/세계
"삼성·SK 800조 호남 반도체. ""호남은 AI 데이터센터가 적합""","석·박사 인력은 수도권 남부 집중 19.1GW 수요 vs 14.2GW 실효용량 산업부 ""거점 다변화해야"". 국힘 ""속도보단 검증"" 정부가 삼성전자와 SK하이닉스를 통해 총 800조원 규모로 서남권에 신규 반도체 클러스터 조성을 추진하는 가운데 호남에는 반도체 공장보다 AI 데이터센터가 지역 여건에 더 적합하다는 제언이 나왔다.",IT/과학
"탄자니아 찾은 부산과학관, 현지 교사 연수 지원","국립부산과학관은 지난 9~11일 탄자니아 잔지바르에서 현지 과학교사를 대상으로 심화연수를 실시하고, 시민과 후원자가 함께 마련한 물품을 전달하며 K-과학문화 확산과 나눔 활동을 펼쳤다고 13일 밝혔다. 국립부산과학관 전문가들은 사전 수요 조사를 통해 연수 주제를 선정하고 현지에 파견된 탄자니아 봉사단과 함께 10~11일 이틀간 과학교사를 대상으로 화학 및 생물 분야 실험 역량강화 심화연수를 실시했다.",IT/과학|사회/세계
RNA 생물학 선도' 김빛내리 단장. 아시아 최초 HFSP 나카소네상,한국 연구자가 '노벨상 징검다리'로 불리는 세계적 권위의 생명과학상에 처음 이름을 올렸다. 과학기술정보통신부는 2027년 휴먼프론티어사이언스프로그램(HFSP) 나카소네상 수상자로 기초과학연구원(IBS) 김빛내리 RNA 연구단장(서울대 생명과학부 석좌교수·사진)이 선정됐다고 13일 밝혔다.,IT/과학
"韓, 요르단에 전력반도체 소재 생산시설 구축. ‘연구로’ 이어 두 번째 수출","원자력연-미래와도전, 요르단 중성자도핑시설 구축 수주 수출한 연구로에 건설. 설계부터 교육훈련까지 전 과정 맡아 우리나라가 요르단에 첫 수출한 연구용 원자로에 고품질 전력반도체 소재 생산시설을 구축하는 사업을 수주했다.",경제|IT/과학
"그라비티, 공동 대표 체제 전환. 글로벌 지속 성장·책임 경영 강화",박현철·기타무라 요시노리 공동 CEO 체제 구축 그라비티가 국내외 전방위적인 사업 확장에 발맞춰 전문성에 기반한 공동 대표 체제를 구축하고 글로벌 시장 공략에 속도를 낸다. 그라비티는 본사 경쟁력 강화와 미래 지속 성장을 도모하기 위해 박현철 대표와 기타무라 요시노리 대표를 공동 CEO로 선임해 각자 책임 경영 체제로 전환했다고 13일 밝혔다.,사회/세계|IT/과학|경제
중고도 무신사에서. 유즈드 거래액 10배,판매자 30배·상품 6.7배 증가. '무진장 블프' 특가 1분 만에 완판 무신사 중고 패션 서비스 '무신사 유즈드'가 거래액과 판매자 수가 급증하며 성장세를 이어가고 있다.,경제
"과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모",민간기업 2~3개사 선정 예정 과학기술정보통신부는 '전 국민 인공지능(AI) 서비스 보편적 활용 지원(모두의 AI) 사업' 공모를 시작으로 국산 AI모델 기반의 대국민 AI서비스 개발을 본격 추진한다고 13일 밝혔다. 사업 공모는 이날부터 내달 11일까지 진행한다.,IT/과학
"CJ ENM, 광고주용 달력 ‘캘박CJ’. 마케팅 일정 모아 협업기회 한눈에","CJ ENM이 광고 집행을 넘어 캠페인 기획 단계까지 지원하는 광고주용 마케팅 달력 '캘박CJ'를 공개했다. 콘텐츠 공개 일정부터 팝업스토어, 공연, 페스티벌 등 연간 마케팅 일정을 모아 광고주가 브랜드에 맞는 협업 기회를 한눈에 찾을 수 있도록 지원한다.",문화/트렌드
"우체국, 우편 업무 특화 생성형 AI 도입한다",우체국이 우편 업무에 특화된 자체 소형언어모델(sLLM) 구축을 추진한다. 반복적인 행정 업무를 자동화하는 동시에 개인정보 유출 피해를 막기 위해 사내 업무 체계에 생성형 인공지능(AI)를 적극 활용하겠다는 것이다.,IT/과학
"보안 흔들리면 ESG도 타격. 통신 3사, 정보보호 힘준다","통신사 ESG 보고서 공개 정보보호 핵심 중대 이슈로 격상 SKT, CISO 조직 CEO 직속으로 KT, 정보보안 혁신 핵심 과제로 LGU+, 보안 대응 협의체 운영 확대 정보보안과 개인정보보호가 이동통신 3사의 환경·사회·지배구조(ESG) 핵심 의제로 부상했다. 지난해 통신업계를 둘러싼 보안 사고를 계기로 최근 발간된 ESG 보고서에서는 정보보호를 핵심 중대 이슈로 격상하고 보안 거버넌스를 강화하는 데 무게가 실렸다.",IT/과학
"네이버, ICML서 AI 풀스택 기술 선보여",LLM 취약점 찾아내는 기술 상위 2.2% ‘스포트라이트’ 선정 네이버가 세계 최고 권위의 인공지능(AI) 학회인 '국제머신러닝학회(ICML 2026)'에서 AI 모델 고도화부터 현실 세계와 상호작용하는 피지컬 AI까지 아우르는 연구 성과를 선보였다고 13일 밝혔다. 네이버는 지난 6일부터 11일까지 서울 강남구 코엑스에서 개최된 ICML 2026에 참가해 주요 연구 성과와 이를 기반으로 한 실제 서비스 적용 사례를 다수 발표했다.,IT/과학
"삼성전자, 구글 제미나이 엔터프라이즈 도입",DX 부문 글로벌 임직원에 제공 전용 클라우드 구축해 보안 강화 AI 에이전트 중심 업무환경 구축 삼성전자가 구글 클라우드와 손잡고 디바이스경험(DX)부문에 '제미나이 엔터프라이즈(Gemini Enterprise)'를 도입한다. 단순 생성형 AI 활용을 넘어 업무를 스스로 수행하는 '에이전틱 AI' 체계 구축에 본격 착수한 것으로 볼 수 있다.,IT/과학
"정부, 국민 누구나 무료로 쓰는 AI 서비스 연내 출시","‘모두의 AI 프로젝트’ 사업 착수 공모 통해 내달 중 사업자 선정 9월 말 베타 서비스 출시 예정 이용량·비용 부담 없이 사용 정부가 국산 인공지능(AI) 모델 기반 대국민 AI 서비스 개발에 본격 착수한다. 연내 이용량 제한과 비용 부담 없이 사용할 수 있는 범용 AI 챗봇을 출시하고, 공공서비스를 찾아 신청까지 지원하는 AI 에이전트도 단계적으로 제공한다는 계획이다.",IT/과학
네카오토 맞선 쿠팡. '로켓페이'로 오프라인 결제 공략,결제 수수료 확대·데이터 확보 장점. 신사업 진출 가능성도 쿠팡이 간편결제 서비스 '쿠팡페이'를 '로켓페이'로 개편하고 오프라인 결제시장에 본격 진출한다.,IT/과학
"한화생명e스포츠, 창단 첫 MSI 우승. 결승서 BLG 제압","LCK, 3년 연속 MSI 패권 유지. 10년 만에 '개최지 우승 징크스'도 깨뜨려 LCK(한국) 1번 시드 한화생명e스포츠가 LPL(중국)의 강호를 꺾고 창단 첫 미드 시즌 인비테이셔널(MSI) 정상에 올랐다.",문화/트렌드
"① SKT, 보안 투자 70% 늘렸다",고도화되는 인공지능(AI)발 사이버 위협에 대한 통신사들의 대응 현황을 살펴봅니다. SK텔레콤(SKT)이 지난해 발생한 유심(USIM) 해킹 사고를 계기로 보안을 단순한 기술적 관리 영역이 아닌 전사 핵심 경영 과제로 격상한 가운데 관련 투자와 인력을 대폭 확충한 것으로 나타났다.,IT/과학
파주시장애인연합회 재능기부 동행콘서트 성황,"파주시와 장애인단체가 중심이 되어 마련한 재능기부 공연 '한여름날의 동행콘서트'는 성공적으로 개최되었습니다. 이 공연은 장애인 가족과 지역사회가 하나 되는 뜻 깊은 축제로, 경계를 허물고 함께 어우러지는 문화 행사가 지역 공동체의 결속력을 다지고 나눔의 가치를 확산하는 데 크게 기여할 것으로 기대됩니다.",문화/트렌드
"“내 동생이 왜 죽었는데” 이하늘, 또 김창열 언급...손절 후 행사 끊기...","DJ DOC의 이하늘이 자신의 인생에서 가장 힘들었던 시기를 털어놨다. 그 시기는 DJ DOC 활동을 하면서 돈은 언제든 벌 수 있다고 생각했지만, 이혼과 친동생 고(故) 이현배의 사망, 김창열과의 갈등이 겹치며 어려움을 겪었다.",라이프
"[S노트] 유아인, 왜 하필 '호프'였을까",유아인이 영화 '호프' VIP 시사회에 참석했다. 유아인은 검은색 의상에 모자를 착용하고 지인들과 인사를 나누는 모습이 온라인에 공개되었다.,문화/트렌드
